Latitude,Longitude,Height
32.0830060405405,118.765325965938,0
32.0830240585586,118.765325965938,0
32.0830420765766,118.765325965938,0
32.0830600945946,118.765325965938,0
32.0830781126126,118.765325965938,0
32.0830961306306,118.765325965938,0
32.0831141486486,118.765325965938,0
32.0831321666667,118.765325965938,0
32.0831501846847,118.765325965938,0
32.0831682027027,118.765325965938,0
32.0831862207207,118.765325965938,0
32.0832042387387,118.765325965938,0
32.0832222567568,118.765325965938,0
32.0832402747748,118.765325965938,0
32.0832582927928,118.765325965938,0
32.0832763108108,118.765325965938,0
32.0832943288288,118.765325965938,0
32.0833123468468,118.765325965938,0
32.0833303648649,118.765325965938,0
32.0833483828829,118.765325965938,0
32.0833664009009,118.765325965938,0
32.0833844189189,118.765325965938,0
32.0834024369369,118.765325965938,0
32.083420454955,118.765325965938,0
32.083438472973,118.765325965938,0
32.083456490991,118.765325965938,0
32.083474509009,118.765325965938,0
32.083492527027,118.765325965938,0
32.083510545045,118.765325965938,0
32.0835285630631,118.765325965938,0
32.0835465810811,118.765325965938,0
32.0835645990991,118.765325965938,0
32.0835826171171,118.765325965938,0
32.0836006351351,118.765325965938,0
32.0836186531532,118.765325965938,0
32.0836366711712,118.765325965938,0
32.0836546891892,118.765325965938,0
32.0836727072072,118.765325965938,0
32.0836907252252,118.765325965938,0
32.0837087432432,118.765325965938,0
32.0837267612613,118.765325965938,0
32.0837447792793,118.765325965938,0
32.0837627972973,118.765325965938,0
32.0837808153153,118.765325965938,0
32.0837988333333,118.765325965938,0
32.0838168513514,118.765325965938,0
32.0838348693694,118.765325965938,0
32.0838528873874,118.765325965938,0
32.0838709054054,118.765325965938,0
32.0838889234234,118.765325965938,0
32.0839069414414,118.765325965938,0
32.0839249594595,118.765325965938,0
32.0839429774775,118.765325965938,0
32.0839609954955,118.765325965938,0
32.0839790135135,118.765325965938,0
32.0839970315315,118.765325965938,0
32.0840150495495,118.765325965938,0
32.0840330675676,118.765325965938,0
32.0840510855856,118.765325965938,0
32.0840691036036,118.765325965938,0
32.0840871216216,118.765325965938,0
32.0841051396396,118.765325965938,0
32.0841231576577,118.765325965938,0
32.0841411756757,118.765325965938,0
32.0841591936937,118.765325965938,0
32.0841772117117,118.765325965938,0
32.0841952297297,118.765325965938,0
32.0842132477477,118.765325965938,0
32.0842312657658,118.765325965938,0
32.0842492837838,118.765325965938,0
32.0842673018018,118.765325965938,0
32.0842853198198,118.765325965938,0
32.0843033378378,118.765325965938,0
32.0843213558559,118.765325965938,0
32.0843393738739,118.765325965938,0
32.0843573918919,118.765325965938,0
32.0825736081081,118.765347231566,0
32.0825916261261,118.765347231566,0
32.0826096441441,118.765347231566,0
32.0826276621622,118.765347231566,0
32.0826456801802,118.765347231566,0
32.0826636981982,118.765347231566,0
32.0826817162162,118.765347231566,0
32.0826997342342,118.765347231566,0
32.0827177522523,118.765347231566,0
32.0827357702703,118.765347231566,0
32.0827537882883,118.765347231566,0
32.0827718063063,118.765347231566,0
32.0827898243243,118.765347231566,0
32.0828078423423,118.765347231566,0
32.0828258603604,118.765347231566,0
32.0828438783784,118.765347231566,0
32.0828618963964,118.765347231566,0
32.0828799144144,118.765347231566,0
32.0828979324324,118.765347231566,0
32.0829159504504,118.765347231566,0
32.0829339684685,118.765347231566,0
32.0829519864865,118.765347231566,0
32.0829700045045,118.765347231566,0
32.0829880225225,118.765347231566,0
32.0830060405405,118.765347231566,0
32.0830240585586,118.765347231566,0
32.0830420765766,118.765347231566,0
32.0830600945946,118.765347231566,0
32.0830781126126,118.765347231566,0
32.0830961306306,118.765347231566,0
32.0831141486486,118.765347231566,0
32.0831321666667,118.765347231566,0
32.0831501846847,118.765347231566,0
32.0831682027027,118.765347231566,0
32.0831862207207,118.765347231566,0
32.0832042387387,118.765347231566,0
32.0832222567568,118.765347231566,0
32.0832402747748,118.765347231566,0
32.0832582927928,118.765347231566,0
32.0832763108108,118.765347231566,0
32.0832943288288,118.765347231566,0
32.0833123468468,118.765347231566,0
32.0833303648649,118.765347231566,0
32.0833483828829,118.765347231566,0
32.0833664009009,118.765347231566,0
32.0833844189189,118.765347231566,0
32.0834024369369,118.765347231566,0
32.083420454955,118.765347231566,0
32.083438472973,118.765347231566,0
32.083456490991,118.765347231566,0
32.083474509009,118.765347231566,0
32.083492527027,118.765347231566,0
32.083510545045,118.765347231566,0
32.0835285630631,118.765347231566,0
32.0835465810811,118.765347231566,0
32.0835645990991,118.765347231566,0
32.0835826171171,118.765347231566,0
32.0836006351351,118.765347231566,0
32.0836186531532,118.765347231566,0
32.0836366711712,118.765347231566,0
32.0836546891892,118.765347231566,0
32.0836727072072,118.765347231566,0
32.0836907252252,118.765347231566,0
32.0837087432432,118.765347231566,0
32.0837267612613,118.765347231566,0
32.0837447792793,118.765347231566,0
32.0837627972973,118.765347231566,0
32.0837808153153,118.765347231566,0
32.0837988333333,118.765347231566,0
32.0838168513514,118.765347231566,0
32.0838348693694,118.765347231566,0
32.0838528873874,118.765347231566,0
32.0838709054054,118.765347231566,0
32.0838889234234,118.765347231566,0
32.0839069414414,118.765347231566,0
32.0839249594595,118.765347231566,0
32.0839429774775,118.765347231566,0
32.0839609954955,118.765347231566,0
32.0839790135135,118.765347231566,0
32.0839970315315,118.765347231566,0
32.0840150495495,118.765347231566,0
32.0840330675676,118.765347231566,0
32.0840510855856,118.765347231566,0
32.0840691036036,118.765347231566,0
32.0840871216216,118.765347231566,0
32.0841051396396,118.765347231566,0
32.0841231576577,118.765347231566,0
32.0841411756757,118.765347231566,0
32.0841591936937,118.765347231566,0
32.0841772117117,118.765347231566,0
32.0841952297297,118.765347231566,0
32.0842132477477,118.765347231566,0
32.0842312657658,118.765347231566,0
32.0842492837838,118.765347231566,0
32.0842673018018,118.765347231566,0
32.0842853198198,118.765347231566,0
32.0843033378378,118.765347231566,0
32.0843213558559,118.765347231566,0
32.0843393738739,118.765347231566,0
32.0843573918919,118.765347231566,0
32.0825736081081,118.765368497195,0
32.0825916261261,118.765368497195,0
32.0826096441441,118.765368497195,0
32.0826276621622,118.765368497195,0
32.0826456801802,118.765368497195,0
32.0826636981982,118.765368497195,0
32.0826817162162,118.765368497195,0
32.0826997342342,118.765368497195,0
32.0827177522523,118.765368497195,0
32.0827357702703,118.765368497195,0
32.0827537882883,118.765368497195,0
32.0827718063063,118.765368497195,0
32.0827898243243,118.765368497195,0
32.0828078423423,118.765368497195,0
32.0828258603604,118.765368497195,0
32.0828438783784,118.765368497195,0
32.0828618963964,118.765368497195,0
32.0828799144144,118.765368497195,0
32.0828979324324,118.765368497195,0
32.0829159504504,118.765368497195,0
32.0829339684685,118.765368497195,0
32.0829519864865,118.765368497195,0
32.0829700045045,118.765368497195,0
32.0829880225225,118.765368497195,0
32.0830060405405,118.765368497195,0
32.0830240585586,118.765368497195,0
32.0830420765766,118.765368497195,0
32.0830600945946,118.765368497195,0
32.0830781126126,118.765368497195,0
32.0830961306306,118.765368497195,0
32.0831141486486,118.765368497195,0
32.0831321666667,118.765368497195,0
32.0831501846847,118.765368497195,0
32.0831682027027,118.765368497195,0
32.0831862207207,118.765368497195,0
32.0832042387387,118.765368497195,0
32.0832222567568,118.765368497195,0
32.0832402747748,118.765368497195,0
32.0832582927928,118.765368497195,0
32.0832763108108,118.765368497195,0
32.0832943288288,118.765368497195,0
32.0833123468468,118.765368497195,0
32.0833303648649,118.765368497195,0
32.0833483828829,118.765368497195,0
32.0833664009009,118.765368497195,0
32.0833844189189,118.765368497195,0
32.0834024369369,118.765368497195,0
32.083420454955,118.765368497195,0
32.083438472973,118.765368497195,0
32.083456490991,118.765368497195,0
32.083474509009,118.765368497195,0
32.083492527027,118.765368497195,0
32.083510545045,118.765368497195,0
32.0835285630631,118.765368497195,0
32.0835465810811,118.765368497195,0
32.0835645990991,118.765368497195,0
32.0835826171171,118.765368497195,0
32.0836006351351,118.765368497195,0
32.0836186531532,118.765368497195,0
32.0836366711712,118.765368497195,0
32.0836546891892,118.765368497195,0
32.0836727072072,118.765368497195,0
32.0836907252252,118.765368497195,0
32.0837087432432,118.765368497195,0
32.0837267612613,118.765368497195,0
32.0837447792793,118.765368497195,0
32.0837627972973,118.765368497195,0
32.0837808153153,118.765368497195,0
32.0837988333333,118.765368497195,0
32.0838168513514,118.765368497195,0
32.0838348693694,118.765368497195,0
32.0838528873874,118.765368497195,0
32.0838709054054,118.765368497195,0
32.0838889234234,118.765368497195,0
32.0839069414414,118.765368497195,0
32.0839249594595,118.765368497195,0
32.0839429774775,118.765368497195,0
32.0839609954955,118.765368497195,0
32.0839790135135,118.765368497195,0
32.0839970315315,118.765368497195,0
32.0840150495495,118.765368497195,0
32.0840330675676,118.765368497195,0
32.0840510855856,118.765368497195,0
32.0840691036036,118.765368497195,0
32.0840871216216,118.765368497195,0
32.0841051396396,118.765368497195,0
32.0841231576577,118.765368497195,0
32.0841411756757,118.765368497195,0
32.0841591936937,118.765368497195,0
32.0841772117117,118.765368497195,0
32.0841952297297,118.765368497195,0
32.0842132477477,118.765368497195,0
32.0842312657658,118.765368497195,0
32.0842492837838,118.765368497195,0
32.0842673018018,118.765368497195,0
32.0842853198198,118.765368497195,0
32.0843033378378,118.765368497195,0
32.0843213558559,118.765368497195,0
32.0843393738739,118.765368497195,0
32.0843573918919,118.765368497195,0
32.0825736081081,118.765389762823,0
32.0825916261261,118.765389762823,0
32.0826096441441,118.765389762823,0
32.0826276621622,118.765389762823,0
32.0826456801802,118.765389762823,0
32.0826636981982,118.765389762823,0
32.0826817162162,118.765389762823,0
32.0826997342342,118.765389762823,0
32.0827177522523,118.765389762823,0
32.0827357702703,118.765389762823,0
32.0827537882883,118.765389762823,0
32.0827718063063,118.765389762823,0
32.0827898243243,118.765389762823,0
32.0828078423423,118.765389762823,0
32.0828258603604,118.765389762823,0
32.0828438783784,118.765389762823,0
32.0828618963964,118.765389762823,0
32.0828799144144,118.765389762823,0
32.0828979324324,118.765389762823,0
32.0829159504504,118.765389762823,0
32.0829339684685,118.765389762823,0
32.0829519864865,118.765389762823,0
32.0829700045045,118.765389762823,0
32.0829880225225,118.765389762823,0
32.0830060405405,118.765389762823,0
32.0830240585586,118.765389762823,0
32.0830420765766,118.765389762823,0
32.0830600945946,118.765389762823,0
32.0830781126126,118.765389762823,0
32.0830961306306,118.765389762823,0
32.0831141486486,118.765389762823,0
32.0831321666667,118.765389762823,0
32.0831501846847,118.765389762823,0
32.0831682027027,118.765389762823,0
32.0831862207207,118.765389762823,0
32.0832042387387,118.765389762823,0
32.0832222567568,118.765389762823,0
32.0832402747748,118.765389762823,0
32.0832582927928,118.765389762823,0
32.0832763108108,118.765389762823,0
32.0832943288288,118.765389762823,0
32.0833123468468,118.765389762823,0
32.0833303648649,118.765389762823,0
32.0833483828829,118.765389762823,0
32.0833664009009,118.765389762823,0
32.0833844189189,118.765389762823,0
32.0834024369369,118.765389762823,0
32.083420454955,118.765389762823,0
32.083438472973,118.765389762823,0
32.083456490991,118.765389762823,0
32.083474509009,118.765389762823,0
32.083492527027,118.765389762823,0
32.083510545045,118.765389762823,0
32.0835285630631,118.765389762823,0
32.0835465810811,118.765389762823,0
32.0835645990991,118.765389762823,0
32.0835826171171,118.765389762823,0
32.0836006351351,118.765389762823,0
32.0836186531532,118.765389762823,0
32.0836366711712,118.765389762823,0
32.0836546891892,118.765389762823,0
32.0836727072072,118.765389762823,0
32.0836907252252,118.765389762823,0
32.0837087432432,118.765389762823,0
32.0837267612613,118.765389762823,0
32.0837447792793,118.765389762823,0
32.0837627972973,118.765389762823,0
32.0837808153153,118.765389762823,0
32.0837988333333,118.765389762823,0
32.0838168513514,118.765389762823,0
32.0838348693694,118.765389762823,0
32.0838528873874,118.765389762823,0
32.0838709054054,118.765389762823,0
32.0838889234234,118.765389762823,0
32.0839069414414,118.765389762823,0
32.0839249594595,118.765389762823,0
32.0839429774775,118.765389762823,0
32.0839609954955,118.765389762823,0
32.0839790135135,118.765389762823,0
32.0839970315315,118.765389762823,0
32.0840150495495,118.765389762823,0
32.0840330675676,118.765389762823,0
32.0840510855856,118.765389762823,0
32.0840691036036,118.765389762823,0
32.0840871216216,118.765389762823,0
32.0841051396396,118.765389762823,0
32.0841231576577,118.765389762823,0
32.0841411756757,118.765389762823,0
32.0841591936937,118.765389762823,0
32.0841772117117,118.765389762823,0
32.0841952297297,118.765389762823,0
32.0842132477477,118.765389762823,0
32.0842312657658,118.765389762823,0
32.0842492837838,118.765389762823,0
32.0842673018018,118.765389762823,0
32.0842853198198,118.765389762823,0
32.0843033378378,118.765389762823,0
32.0843213558559,118.765389762823,0
32.0843393738739,118.765389762823,0
32.0843573918919,118.765389762823,0
32.0825736081081,118.765411028452,0
32.0825916261261,118.765411028452,0
32.0826096441441,118.765411028452,0
32.0826276621622,118.765411028452,0
32.0826456801802,118.765411028452,0
32.0826636981982,118.765411028452,0
32.0826817162162,118.765411028452,0
32.0826997342342,118.765411028452,0
32.0827177522523,118.765411028452,0
32.0827357702703,118.765411028452,0
32.0827537882883,118.765411028452,0
32.0827718063063,118.765411028452,0
32.0827898243243,118.765411028452,0
32.0828078423423,118.765411028452,0
32.0828258603604,118.765411028452,0
32.0828438783784,118.765411028452,0
32.0828618963964,118.765411028452,0
32.0828799144144,118.765411028452,0
32.0828979324324,118.765411028452,0
32.0829159504504,118.765411028452,0
32.0829339684685,118.765411028452,0
